[250,[0],	[[79,0],[732,0],[456,0],[343,0],[109,0],[905,0],[524,0],[199,0],[794,0]]]
[251,[0],	[[732,0],[12,0],[120,0],[901,0],[638,0],[916,0],[755,0],[400,0],[469,0],[447,0],[929,0],[337,0],[130,0],[693,0],[909,0],[192,0],[343,0],[329,0],[854,0],[921,0],[84,0],[601,0],[606,0],[880,0],[189,0],[776,0],[133,0]]]
[252,[0],	[[732,0],[755,0],[806,0],[104,0],[196,0]]]
[253,[0],	[[732,0],[36,0]]]
[254,[0],	[[384,0]]]
[255,[0],	[[591,0],[732,0],[901,0],[798,0],[870,0],[755,0],[728,0],[457,0],[469,0],[348,0],[388,0],[888,0],[99,0],[227,0],[322,0],[834,0],[109,0],[749,0],[84,0],[696,0],[659,0],[754,0],[52,0],[778,0],[731,0],[125,0],[956,0],[372,0],[959,0]]]
[256,[0],	[[458,0],[732,0],[569,0],[36,0],[138,0],[422,0],[100,0],[78,0],[75,0],[914,0],[802,0],[342,0],[442,0],[333,0],[633,0],[498,0],[918,0]]]
[257,[0],	[[732,0],[914,0]]]
[258,[0],	[[852,0],[34,0],[654,0],[835,0],[855,0],[412,0],[715,0]]]
[259,[0],	[[841,0],[638,0],[129,0],[732,0],[469,0]]]
[260,[0],	[[40,0],[481,0],[732,0],[645,0],[275,0],[165,0],[12,0],[858,0],[565,0],[901,0],[269,0],[638,0],[129,0],[798,0],[870,0],[755,0],[850,0],[457,0],[400,0],[566,0],[221,0],[806,0],[701,0],[63,0],[469,0],[200,0],[657,0],[348,0],[727,0],[447,0],[929,0],[674,0],[411,0],[227,0],[322,0],[911,0],[904,0],[954,0],[130,0],[562,0],[459,0],[814,0],[373,0],[105,0],[591,0],[667,0],[318,0],[563,0],[426,0],[934,0],[831,0],[909,0],[741,0],[111,0],[238,0],[490,0],[504,0],[192,0],[30,0],[574,0],[354,0],[752,0],[734,0],[343,0],[288,0],[329,0],[854,0],[69,0],[834,0],[307,0],[921,0],[714,0],[261,0],[84,0],[569,0],[913,0],[601,0],[606,0],[696,0],[262,0],[824,0],[27,0],[659,0],[754,0],[568,0],[505,0],[778,0],[353,0],[534,0],[649,0],[776,0],[231,0],[641,0],[693,0]]]
[261,[0],	[[260,0],[481,0],[732,0],[901,0],[638,0],[916,0],[129,0],[870,0],[755,0],[850,0],[457,0],[400,0],[806,0],[727,0],[411,0],[227,0],[322,0],[904,0],[130,0],[207,0],[192,0],[288,0],[424,0],[921,0],[670,0],[601,0],[778,0],[353,0]]]
[262,[0],	[[732,0],[612,0],[841,0],[901,0],[638,0],[129,0],[798,0],[457,0],[59,0],[940,0],[806,0],[469,0],[583,0],[863,0],[657,0],[481,0],[727,0],[337,0],[388,0],[227,0],[16,0],[911,0],[72,0],[693,0],[263,0],[874,0],[426,0],[287,0],[260,0],[238,0],[490,0],[246,0],[69,0],[749,0],[480,0],[659,0],[435,0],[778,0],[534,0],[429,0],[370,0],[40,0],[226,0]]]
[263,[0],	[[863,0],[481,0],[191,0],[823,0],[732,0],[638,0],[916,0],[545,0],[798,0],[457,0],[703,0],[221,0],[940,0],[701,0],[469,0],[37,0],[657,0],[418,0],[388,0],[888,0],[99,0],[227,0],[911,0],[142,0],[904,0],[130,0],[459,0],[662,0],[426,0],[383,0],[287,0],[207,0],[490,0],[354,0],[69,0],[554,0],[834,0],[109,0],[749,0],[84,0],[262,0],[640,0],[58,0],[370,0],[780,0],[40,0],[677,0]]]
[264,[0],	[[200,0],[823,0],[732,0]]]
[265,[0],	[[20,0],[732,0],[474,0],[798,0],[755,0],[469,0],[105,0],[72,0],[591,0],[627,0],[900,0],[919,0],[652,0]]]
[266,[0],	[[229,0],[310,0],[413,0],[865,0],[214,0]]]
[267,[0],	[[732,0],[36,0],[138,0],[422,0],[553,0]]]
[268,[0],	[[732,0]]]
[269,[0],	[[856,0],[26,0],[349,0],[280,0],[823,0],[732,0],[396,0],[474,0],[848,0],[866,0],[275,0],[165,0],[910,0],[858,0],[841,0],[901,0],[638,0],[916,0],[444,0],[129,0],[846,0],[798,0],[457,0],[618,0],[797,0],[281,0],[456,0],[566,0],[221,0],[59,0],[806,0],[726,0],[63,0],[469,0],[486,0],[615,0],[863,0],[200,0],[657,0],[418,0],[65,0],[518,0],[439,0],[694,0],[438,0],[894,0],[61,0],[888,0],[227,0],[322,0],[16,0],[911,0],[147,0],[142,0],[957,0],[117,0],[459,0],[827,0],[563,0],[381,0],[751,0],[599,0],[948,0],[767,0],[98,0],[233,0],[934,0],[260,0],[831,0],[559,0],[460,0],[308,0],[627,0],[909,0],[741,0],[235,0],[697,0],[207,0],[643,0],[296,0],[793,0],[111,0],[890,0],[92,0],[238,0]]]
[270,[0],	[[732,0],[230,0],[868,0],[760,0]]]
[271,[0],	[[666,0],[595,0],[732,0],[474,0],[12,0],[901,0],[638,0],[129,0],[102,0],[755,0],[38,0],[806,0],[103,0],[203,0],[72,0],[198,0],[627,0],[207,0],[790,0],[192,0],[574,0],[714,0],[155,0],[569,0],[327,0],[463,0],[588,0],[20,0],[410,0],[775,0],[891,0],[792,0],[923,0],[883,0]]]
[272,[0],	[[732,0],[569,0]]]
[273,[0],	[[503,0],[732,0],[881,0],[569,0],[760,0],[319,0],[279,0],[43,0],[596,0],[729,0],[378,0],[186,0],[306,0],[570,0],[868,0]]]
[274,[0],	[[544,0],[481,0],[947,0],[732,0],[638,0],[798,0],[457,0],[400,0],[469,0],[439,0],[727,0],[411,0],[888,0],[911,0],[904,0],[303,0],[223,0],[426,0],[383,0],[111,0],[653,0],[625,0],[69,0],[606,0],[353,0],[341,0],[202,0],[361,0]]]
[275,[0],	[[544,0],[837,0],[191,0],[26,0],[349,0],[823,0],[732,0],[866,0],[165,0],[910,0],[269,0],[638,0],[469,0],[418,0],[439,0],[694,0],[302,0],[379,0],[130,0],[577,0],[693,0],[260,0],[606,0],[143,0]]]
[276,[0],	[[732,0],[730,0]]]
[277,[0],	[[44,0],[26,0],[823,0],[732,0],[165,0],[910,0],[841,0],[916,0],[545,0],[311,0],[728,0],[281,0],[566,0],[940,0],[726,0],[518,0],[447,0],[379,0],[682,0],[130,0],[459,0],[782,0],[902,0],[693,0],[934,0],[666,0],[219,0],[224,0],[669,0],[356,0],[429,0],[717,0],[684,0],[483,0]]]
[278,[0],	[[56,0],[47,0]]]
[279,[0],	[[43,0],[378,0],[186,0],[273,0],[732,0],[881,0],[569,0],[319,0]]]
[280,[0],	[[117,0],[427,0],[19,0],[613,0],[783,0],[544,0],[191,0],[26,0],[349,0],[416,0],[947,0],[345,0],[912,0],[842,0],[823,0],[732,0],[474,0],[759,0],[645,0],[848,0],[589,0],[165,0],[12,0],[910,0],[901,0],[269,0],[638,0],[916,0],[129,0],[102,0],[545,0],[846,0],[798,0],[870,0],[755,0],[311,0],[400,0],[797,0],[281,0],[624,0],[221,0],[739,0],[806,0],[701,0],[726,0],[37,0],[615,0],[644,0],[200,0],[65,0],[447,0],[379,0],[103,0],[888,0],[227,0],[130,0],[937,0],[782,0],[855,0],[467,0],[516,0],[95,0],[563,0],[767,0],[235,0],[423,0],[925,0],[336,0],[248,0],[607,0],[376,0],[192,0],[574,0],[132,0],[854,0],[307,0],[601,0],[922,0],[356,0],[626,0],[944,0],[136,0],[961,0]]]
[281,[0],	[[26,0],[349,0],[345,0],[280,0],[823,0],[732,0],[474,0],[165,0],[12,0],[910,0],[858,0],[901,0],[269,0],[846,0],[798,0],[739,0],[806,0],[469,0],[615,0],[200,0],[65,0],[518,0],[439,0],[447,0],[929,0],[379,0],[130,0],[277,0],[782,0],[367,0],[667,0],[855,0],[516,0],[563,0],[145,0],[381,0],[460,0],[925,0],[84,0]]]
[282,[0],	[[725,0],[613,0],[26,0],[732,0],[618,0],[703,0],[227,0],[284,0],[130,0],[643,0],[921,0],[770,0],[776,0],[226,0]]]
[283,[0],	[[766,0],[54,0],[168,0],[569,0],[944,0],[184,0],[385,0],[461,0],[558,0],[707,0],[597,0],[304,0],[732,0],[124,0],[419,0],[48,0],[924,0],[55,0],[489,0]]]
[284,[0],	[[37,0],[26,0],[823,0],[732,0],[910,0],[638,0],[755,0],[850,0],[618,0],[703,0],[863,0],[65,0],[639,0],[518,0],[829,0],[774,0],[388,0],[674,0],[99,0],[227,0],[911,0],[130,0],[459,0],[209,0],[105,0],[282,0],[321,0],[770,0],[222,0],[725,0],[67,0]]]
[285,[0],	[[732,0],[402,0]]]
[286,[0],	[[469,0],[732,0],[505,0]]]
[287,[0],	[[732,0],[612,0],[841,0],[901,0],[638,0],[916,0],[798,0],[457,0],[566,0],[221,0],[59,0],[940,0],[806,0],[701,0],[469,0],[37,0],[583,0],[863,0],[657,0],[727,0],[388,0],[411,0],[888,0],[227,0],[911,0],[957,0],[459,0],[591,0],[827,0],[263,0],[426,0],[111,0],[490,0],[504,0],[90,0],[576,0],[343,0],[329,0],[854,0],[69,0],[554,0],[834,0],[109,0],[749,0],[262,0],[433,0],[146,0],[58,0],[778,0],[370,0],[955,0],[79,0]]]
[288,[0],	[[440,0],[732,0],[12,0],[901,0],[638,0],[129,0],[798,0],[755,0],[728,0],[457,0],[703,0],[806,0],[55,0],[200,0],[727,0],[227,0],[322,0],[547,0],[130,0],[814,0],[373,0],[198,0],[766,0],[225,0],[260,0],[30,0],[448,0],[329,0],[261,0],[521,0],[569,0],[640,0],[27,0],[1,0],[463,0],[778,0],[353,0],[709,0],[596,0],[446,0],[773,0],[622,0],[493,0]]]
[289,[0],	[[165,0],[858,0],[732,0],[901,0],[866,0],[638,0],[129,0],[798,0],[755,0],[469,0],[200,0],[727,0],[322,0],[627,0],[741,0],[424,0],[326,0]]]
[290,[0],	[[732,0],[569,0]]]
[291,[0],	[[732,0]]]
[292,[0],	[[732,0],[900,0],[725,0],[389,0],[771,0],[950,0]]]
[293,[0],	[[528,0],[427,0],[19,0],[613,0],[310,0],[56,0]]]
[294,[0],	[[732,0],[396,0],[469,0],[583,0],[912,0],[81,0],[922,0],[429,0],[420,0],[51,0]]]
[295,[0],	[[65,0],[732,0],[910,0],[798,0],[457,0],[639,0],[388,0],[99,0],[911,0],[824,0],[173,0]]]
[296,[0],	[[732,0],[269,0],[322,0],[643,0],[793,0],[569,0],[601,0],[210,0]]]
[297,[0],	[[932,0],[732,0],[129,0],[806,0],[747,0]]]
[298,[0],	[[842,0],[191,0],[823,0],[732,0],[612,0],[124,0],[583,0],[863,0],[518,0],[888,0],[81,0],[50,0],[11,0],[720,0],[922,0],[884,0],[656,0],[183,0],[891,0],[420,0],[781,0]]]
[299,[0],	[[732,0],[36,0],[405,0],[564,0],[325,0]]]
[300,[0],	[[732,0],[699,0],[127,0],[532,0]]]
[301,[0],	[[111,0],[732,0]]]
[302,[0],	[[26,0],[595,0],[823,0],[732,0],[275,0],[165,0],[910,0],[858,0],[638,0],[129,0],[870,0],[400,0],[566,0],[806,0],[694,0],[379,0],[411,0],[130,0],[957,0],[459,0],[495,0],[248,0],[224,0],[424,0],[135,0],[601,0],[717,0],[626,0],[684,0],[832,0],[943,0]]]
[303,[0],	[[937,0],[481,0],[191,0],[26,0],[947,0],[823,0],[732,0],[910,0],[612,0],[638,0],[102,0],[798,0],[311,0],[457,0],[548,0],[221,0],[940,0],[726,0],[469,0],[37,0],[863,0],[418,0],[639,0],[439,0],[727,0],[388,0],[411,0],[99,0],[227,0],[911,0],[130,0],[50,0],[577,0],[383,0],[472,0],[274,0],[480,0],[407,0],[143,0],[173,0]]]
[304,[0],	[[419,0],[48,0],[54,0],[55,0],[732,0],[569,0],[184,0],[707,0],[283,0]]]
[305,[0],	[[732,0],[36,0],[539,0]]]
[306,[0],	[[709,0],[732,0],[806,0],[881,0],[4,0],[569,0],[319,0],[551,0],[932,0],[729,0],[378,0],[186,0],[506,0],[10,0],[17,0],[868,0],[503,0],[273,0],[672,0],[761,0]]]
[307,[0],	[[601,0],[481,0],[947,0],[280,0],[732,0],[848,0],[901,0],[870,0],[755,0],[728,0],[400,0],[566,0],[221,0],[806,0],[469,0],[447,0],[411,0],[227,0],[130,0],[426,0],[260,0],[490,0],[504,0],[192,0],[574,0],[354,0],[734,0],[343,0],[69,0],[84,0],[659,0],[568,0],[778,0],[125,0],[873,0]]]
[308,[0],	[[732,0],[165,0],[858,0],[901,0],[269,0],[638,0],[798,0],[755,0],[457,0],[566,0],[221,0],[806,0],[63,0],[469,0],[55,0],[200,0],[227,0],[322,0],[373,0],[72,0],[383,0],[627,0],[909,0],[207,0],[329,0],[155,0],[480,0],[606,0],[86,0],[390,0],[407,0],[341,0],[557,0]]]
[309,[0],	[[914,0],[732,0]]]
[310,[0],	[[685,0],[427,0],[613,0],[124,0],[888,0],[81,0],[821,0],[11,0],[659,0],[720,0],[884,0],[534,0],[656,0],[692,0],[420,0],[542,0],[293,0],[528,0],[266,0],[531,0]]]
[311,[0],	[[902,0],[481,0],[26,0],[349,0],[280,0],[823,0],[732,0],[165,0],[910,0],[798,0],[940,0],[726,0],[863,0],[639,0],[518,0],[829,0],[611,0],[439,0],[727,0],[337,0],[379,0],[203,0],[388,0],[411,0],[99,0],[16,0],[911,0],[904,0],[303,0],[277,0],[937,0],[223,0],[693,0],[83,0],[490,0],[219,0],[882,0],[879,0],[656,0],[626,0]]]
[312,[0],	[[759,0],[427,0],[772,0]]]
[313,[0],	[[732,0],[62,0]]]
[314,[0],	[[732,0],[388,0],[411,0],[111,0],[149,0]]]
[315,[0],	[[732,0],[111,0]]]
[316,[0],	[[732,0]]]
[317,[0],	[[732,0],[638,0],[752,0],[432,0],[945,0]]]
[318,[0],	[[591,0],[481,0],[732,0],[910,0],[638,0],[798,0],[457,0],[469,0],[418,0],[727,0],[411,0],[227,0],[911,0],[130,0],[562,0],[537,0],[426,0],[260,0],[741,0],[490,0],[734,0],[343,0],[854,0],[109,0],[749,0],[480,0],[913,0],[824,0],[146,0],[880,0],[79,0],[202,0],[636,0]]]
[319,[0],	[[732,0],[881,0],[569,0],[760,0],[279,0],[43,0],[551,0],[729,0],[186,0],[306,0],[570,0],[868,0],[273,0],[672,0]]]
[320,[0],	[[457,0],[26,0],[732,0],[165,0],[638,0],[798,0],[755,0],[456,0],[806,0],[875,0],[469,0],[37,0],[863,0],[611,0],[727,0],[227,0],[322,0],[130,0],[516,0],[537,0],[426,0],[383,0],[111,0],[238,0],[69,0],[393,0],[921,0],[84,0],[606,0],[338,0],[824,0],[9,0],[568,0],[534,0],[898,0],[956,0]]]
[321,[0],	[[481,0],[595,0],[732,0],[612,0],[901,0],[638,0],[129,0],[870,0],[755,0],[618,0],[703,0],[806,0],[469,0],[863,0],[639,0],[518,0],[348,0],[103,0],[203,0],[388,0],[411,0],[284,0],[911,0],[904,0],[130,0],[50,0],[768,0],[459,0],[736,0],[335,0],[95,0],[426,0],[219,0],[804,0],[869,0],[770,0],[738,0],[626,0],[410,0],[725,0],[483,0]]]
[322,[0],	[[510,0],[481,0],[595,0],[732,0],[645,0],[165,0],[12,0],[910,0],[120,0],[841,0],[172,0],[901,0],[269,0],[638,0],[444,0],[129,0],[798,0],[755,0],[728,0],[850,0],[457,0],[400,0],[618,0],[703,0],[456,0],[221,0],[806,0],[875,0],[63,0],[469,0],[55,0],[200,0],[65,0],[727,0],[337,0],[379,0],[103,0],[203,0],[411,0],[150,0],[888,0],[227,0],[911,0],[130,0],[814,0],[373,0],[497,0],[72,0],[198,0],[736,0],[591,0],[54,0],[320,0],[95,0],[157,0],[426,0],[260,0],[831,0],[460,0],[308,0],[627,0],[207,0],[643,0],[296,0],[793,0],[111,0],[890,0],[192,0],[343,0],[288,0],[329,0],[515,0],[834,0],[289,0],[921,0],[122,0],[804,0],[261,0],[109,0],[670,0],[521,0],[84,0],[77,0],[155,0],[913,0],[601,0],[606,0],[338,0],[14,0],[824,0],[116,0],[568,0],[255,0],[631,0],[778,0],[353,0],[454,0],[104,0],[884,0],[915,0],[534,0],[417,0],[770,0],[935,0],[731,0],[830,0],[956,0],[582,0],[775,0],[891,0],[799,0],[242,0],[234,0],[385,0],[558,0],[885,0],[162,0],[687,0],[796,0],[137,0],[475,0],[372,0],[154,0],[878,0],[156,0],[197,0],[750,0],[178,0],[743,0],[877,0],[73,0],[723,0],[18,0],[204,0],[964,0],[5,0]]]
[323,[0],	[[680,0],[889,0],[732,0],[339,0]]]
[324,[0],	[[732,0],[569,0],[210,0],[213,0]]]
[325,[0],	[[442,0],[299,0],[732,0],[918,0]]]
[326,[0],	[[732,0],[129,0],[289,0]]]
[327,[0],	[[77,0],[732,0],[841,0],[901,0],[618,0],[806,0],[72,0],[207,0],[790,0],[25,0],[155,0],[271,0],[534,0],[429,0],[717,0],[46,0],[923,0],[18,0],[627,0]]]
[328,[0],	[[26,0],[823,0],[732,0],[703,0],[59,0],[191,0]]]
[329,[0],	[[667,0],[732,0],[474,0],[165,0],[12,0],[841,0],[901,0],[638,0],[129,0],[846,0],[798,0],[755,0],[850,0],[457,0],[618,0],[703,0],[456,0],[566,0],[59,0],[806,0],[63,0],[469,0],[55,0],[200,0],[829,0],[348,0],[439,0],[727,0],[438,0],[103,0],[674,0],[411,0],[61,0],[150,0],[888,0],[227,0],[322,0],[547,0],[814,0],[373,0],[72,0],[198,0],[591,0],[145,0],[426,0],[287,0],[98,0],[233,0],[934,0],[260,0],[831,0],[308,0],[627,0],[207,0],[111,0],[238,0],[790,0],[336,0],[764,0],[192,0],[574,0],[625,0],[343,0],[288,0],[448,0],[515,0],[554,0],[917,0],[698,0],[251,0],[587,0],[714,0],[109,0],[670,0],[478,0],[155,0],[569,0],[849,0],[421,0],[11,0],[601,0],[527,0],[824,0],[27,0],[146,0],[1,0],[463,0],[567,0],[417,0],[935,0],[211,0],[466,0],[634,0],[926,0],[341,0],[738,0],[410,0],[780,0],[522,0],[121,0],[162,0],[687,0],[571,0],[18,0],[5,0]]]
[330,[0],	[[563,0],[459,0],[429,0],[47,0],[477,0]]]
[331,[0],	[[732,0],[569,0]]]
[332,[0],	[[732,0]]]
[333,[0],	[[569,0],[732,0],[36,0],[138,0],[422,0],[256,0],[78,0],[742,0],[342,0],[70,0],[748,0]]]
[334,[0],	[[798,0],[732,0],[901,0],[129,0],[400,0],[566,0],[806,0],[469,0],[55,0],[627,0],[207,0],[521,0],[478,0],[569,0],[247,0],[440,0]]]
[335,[0],	[[910,0],[618,0],[703,0],[806,0],[469,0],[65,0],[518,0],[388,0],[674,0],[99,0],[911,0],[26,0],[142,0],[130,0],[50,0],[768,0],[882,0],[321,0],[775,0],[136,0],[732,0]]]
[336,[0],	[[280,0],[842,0],[732,0],[901,0],[798,0],[806,0],[469,0],[937,0],[329,0],[527,0],[722,0],[26,0]]]
[337,[0],	[[935,0],[481,0],[732,0],[12,0],[910,0],[120,0],[901,0],[638,0],[798,0],[755,0],[311,0],[457,0],[221,0],[469,0],[518,0],[348,0],[447,0],[929,0],[388,0],[227,0],[322,0],[911,0],[130,0],[459,0],[591,0],[667,0],[693,0],[426,0],[934,0],[909,0],[238,0],[490,0],[925,0],[504,0],[354,0],[251,0],[921,0],[606,0],[338,0],[262,0],[659,0],[880,0],[567,0],[189,0],[534,0],[429,0],[780,0],[133,0]]]
[338,[0],	[[732,0],[901,0],[481,0],[638,0],[129,0],[755,0],[806,0],[469,0],[447,0],[929,0],[337,0],[103,0],[322,0],[904,0],[130,0],[667,0],[320,0],[490,0],[925,0],[504,0],[192,0],[606,0],[189,0],[778,0],[776,0]]]
[339,[0],	[[732,0],[881,0],[168,0],[707,0],[889,0],[323,0],[680,0],[597,0]]]
[340,[0],	[[732,0]]]
[341,[0],	[[798,0],[732,0],[638,0],[755,0],[457,0],[806,0],[227,0],[198,0],[308,0],[207,0],[274,0],[574,0],[329,0],[155,0],[390,0],[353,0],[935,0],[573,0],[833,0],[687,0],[361,0],[89,0],[723,0],[18,0],[5,0]]]
[342,[0],	[[732,0],[569,0],[36,0],[138,0],[422,0],[256,0],[100,0],[78,0],[75,0],[914,0],[458,0],[802,0],[442,0],[333,0]]]
[343,[0],	[[798,0],[481,0],[732,0],[12,0],[120,0],[901,0],[638,0],[755,0],[850,0],[457,0],[400,0],[566,0],[221,0],[806,0],[701,0],[875,0],[469,0],[727,0],[447,0],[411,0],[888,0],[227,0],[322,0],[904,0],[130,0],[562,0],[591,0],[667,0],[318,0],[426,0],[287,0],[260,0],[831,0],[741,0],[207,0],[111,0],[490,0],[504,0],[354,0],[734,0],[329,0],[854,0],[554,0],[307,0],[251,0],[921,0],[122,0],[714,0],[109,0],[749,0],[670,0],[84,0],[913,0],[606,0],[696,0],[824,0],[440,0],[659,0],[116,0],[146,0],[567,0],[189,0],[631,0],[778,0],[830,0],[370,0],[485,0],[582,0],[250,0],[79,0],[202,0],[524,0],[637,0],[425,0],[780,0],[636,0],[199,0],[40,0],[173,0],[361,0],[358,0],[197,0],[794,0]]]
[344,[0],	[[901,0],[701,0],[63,0],[357,0],[90,0],[135,0],[521,0],[397,0],[569,0],[841,0],[849,0],[129,0],[732,0]]]
[345,[0],	[[416,0],[280,0],[732,0],[848,0],[281,0],[624,0],[739,0],[855,0],[467,0],[516,0],[563,0],[607,0],[783,0],[544,0]]]
[346,[0],	[[732,0],[469,0],[365,0]]]
[347,[0],	[[508,0],[865,0]]]
[348,[0],	[[469,0],[481,0],[732,0],[910,0],[638,0],[798,0],[755,0],[457,0],[618,0],[703,0],[806,0],[583,0],[518,0],[829,0],[611,0],[727,0],[337,0],[388,0],[674,0],[411,0],[99,0],[142,0],[904,0],[130,0],[105,0],[815,0],[592,0],[223,0],[874,0],[260,0],[207,0],[111,0],[882,0],[764,0],[25,0],[329,0],[321,0],[505,0],[494,0],[255,0],[390,0],[534,0],[350,0],[935,0],[429,0],[626,0],[939,0],[136,0],[712,0],[483,0]]]
[349,[0],	[[624,0],[783,0],[544,0],[837,0],[26,0],[416,0],[912,0],[280,0],[595,0],[842,0],[823,0],[732,0],[474,0],[645,0],[848,0],[866,0],[589,0],[275,0],[165,0],[12,0],[910,0],[858,0],[120,0],[612,0],[841,0],[623,0],[172,0],[901,0],[269,0],[638,0],[916,0],[444,0],[129,0],[102,0],[545,0],[846,0],[798,0],[870,0],[755,0],[311,0],[728,0],[850,0],[457,0],[400,0],[618,0],[703,0],[797,0],[281,0],[548,0],[38,0],[456,0],[566,0],[221,0],[739,0],[181,0],[59,0],[940,0],[806,0],[124,0],[701,0],[875,0],[726,0],[63,0],[469,0],[37,0],[486,0],[615,0],[644,0],[55,0],[583,0],[863,0],[200,0],[657,0],[418,0],[896,0],[844,0]]]
[350,[0],	[[638,0],[481,0],[798,0],[755,0],[806,0],[732,0],[348,0],[611,0],[727,0],[411,0],[911,0],[459,0],[592,0],[223,0]]]
[351,[0],	[[732,0],[722,0],[610,0]]]
[352,[0],	[[732,0],[739,0],[812,0]]]
[353,[0],	[[798,0],[732,0],[165,0],[172,0],[638,0],[129,0],[63,0],[469,0],[227,0],[322,0],[577,0],[373,0],[591,0],[537,0],[426,0],[260,0],[238,0],[274,0],[653,0],[288,0],[69,0],[554,0],[261,0],[480,0],[435,0],[778,0],[534,0],[776,0],[341,0],[361,0]]]
[354,[0],	[[823,0],[481,0],[191,0],[732,0],[645,0],[12,0],[901,0],[638,0],[916,0],[129,0],[798,0],[870,0],[457,0],[400,0],[221,0],[59,0],[806,0],[701,0],[469,0],[727,0],[447,0],[337,0],[888,0],[227,0],[904,0],[130,0],[166,0],[263,0],[426,0],[260,0],[111,0],[490,0],[504,0],[192,0],[343,0],[69,0],[834,0],[393,0],[307,0],[601,0],[606,0],[116,0],[505,0],[468,0],[567,0],[58,0],[884,0],[534,0],[125,0],[231,0],[626,0],[40,0],[133,0]]]
[355,[0],	[[732,0],[569,0]]]
[356,[0],	[[823,0],[280,0],[732,0],[638,0],[916,0],[129,0],[545,0],[870,0],[755,0],[618,0],[200,0],[844,0],[639,0],[447,0],[379,0],[147,0],[415,0],[277,0],[856,0],[937,0],[117,0],[459,0],[367,0],[95,0],[563,0],[248,0],[821,0],[501,0],[424,0],[717,0],[398,0],[139,0]]]
[357,[0],	[[165,0],[841,0],[870,0],[755,0],[618,0],[732,0],[456,0],[566,0],[37,0],[55,0],[694,0],[613,0],[103,0],[61,0],[459,0],[198,0],[95,0],[946,0],[91,0],[426,0],[111,0],[90,0],[376,0],[698,0],[19,0],[135,0],[521,0],[569,0],[849,0],[344,0],[494,0],[463,0],[738,0],[939,0],[446,0],[533,0],[243,0],[529,0]]]
[358,[0],	[[207,0],[732,0],[343,0],[917,0],[109,0],[569,0],[79,0],[905,0],[780,0],[500,0],[605,0],[382,0]]]
[359,[0],	[[842,0],[613,0],[732,0],[638,0],[916,0],[221,0],[124,0],[469,0],[81,0],[54,0],[944,0],[914,0],[936,0],[924,0]]]
[360,[0],	[[391,0],[732,0],[697,0],[617,0],[118,0],[735,0]]]
[361,[0],	[[798,0],[732,0],[457,0],[469,0],[727,0],[383,0],[831,0],[274,0],[343,0],[109,0],[606,0],[696,0],[353,0],[370,0],[341,0],[780,0]]]
[362,[0],	[[569,0],[732,0],[36,0],[234,0],[647,0],[635,0],[825,0]]]
[363,[0],	[[732,0]]]
[364,[0],	[[732,0],[201,0],[32,0],[927,0]]]
[365,[0],	[[732,0],[618,0],[806,0],[869,0],[900,0],[346,0]]]
[366,[0],	[[732,0]]]
[367,[0],	[[823,0],[732,0],[910,0],[901,0],[638,0],[916,0],[102,0],[797,0],[281,0],[456,0],[221,0],[59,0],[806,0],[701,0],[37,0],[583,0],[863,0],[518,0],[447,0],[203,0],[61,0],[459,0],[667,0],[693,0],[516,0],[356,0]]]
[368,[0],	[[732,0]]]
[369,[0],	[[732,0],[766,0],[1,0],[773,0],[622,0],[493,0],[628,0]]]
[370,[0],	[[426,0],[481,0],[732,0],[120,0],[612,0],[638,0],[798,0],[457,0],[469,0],[388,0],[562,0],[263,0],[383,0],[287,0],[207,0],[343,0],[854,0],[69,0],[554,0],[834,0],[122,0],[714,0],[109,0],[749,0],[670,0],[696,0],[262,0],[567,0],[58,0],[79,0],[202,0],[780,0],[636,0],[361,0],[197,0]]]
[371,[0],	[[62,0],[732,0]]]
[372,[0],	[[457,0],[469,0],[61,0],[227,0],[322,0],[130,0],[84,0],[255,0],[534,0],[956,0],[193,0],[481,0],[732,0]]]
[373,[0],	[[27,0],[481,0],[732,0],[474,0],[12,0],[910,0],[901,0],[638,0],[129,0],[846,0],[798,0],[755,0],[618,0],[703,0],[456,0],[181,0],[806,0],[63,0],[469,0],[55,0],[200,0],[694,0],[727,0],[411,0],[322,0],[547,0],[142,0],[130,0],[814,0],[198,0],[766,0],[260,0],[308,0],[207,0],[111,0],[790,0],[192,0],[30,0],[288,0],[448,0],[329,0],[69,0],[805,0],[33,0],[521,0],[862,0],[569,0],[913,0],[640,0],[440,0],[9,0],[116,0],[13,0],[1,0],[505,0],[463,0],[778,0],[353,0],[935,0],[776,0],[410,0],[775,0],[891,0],[719,0],[557,0],[491,0],[709,0],[446,0],[598,0],[217,0],[121,0],[622,0],[493,0],[565,0],[538,0],[628,0]]]
[374,[0],	[[732,0]]]
[375,[0],	[[732,0]]]
[376,[0],	[[563,0],[912,0],[280,0],[842,0],[732,0],[645,0],[848,0],[12,0],[357,0],[925,0],[90,0],[779,0],[569,0],[446,0],[678,0]]]
[377,[0],	[[732,0]]]
[378,[0],	[[732,0],[881,0],[766,0],[4,0],[569,0],[279,0],[709,0],[43,0],[186,0],[306,0],[887,0],[784,0],[10,0],[17,0],[570,0],[549,0],[273,0],[672,0]]]
