[117,[0],	[[498,0],[539,0],[86,0],[58,0],[186,0],[14,0],[601,0],[421,0],[272,0],[316,0],[375,0],[247,0],[424,0],[488,0],[39,0],[319,0],[53,0],[452,0],[359,0],[380,0],[406,0],[480,0],[399,0],[305,0],[245,0],[349,0],[352,0],[148,0],[96,0],[460,0],[289,0],[50,0],[194,0],[532,0],[335,0]]]
[118,[0],	[[396,0],[362,0],[441,0],[601,0],[603,0],[325,0],[421,0],[415,0],[202,0],[285,0],[133,0],[46,0],[208,0],[539,0]]]
[119,[0],	[[608,0],[153,0],[280,0],[58,0]]]
[120,[0],	[[18,0],[539,0],[382,0],[86,0],[58,0],[427,0],[441,0],[601,0],[200,0],[272,0],[316,0],[501,0],[46,0],[499,0],[233,0],[194,0]]]
[121,[0],	[[529,0],[88,0],[58,0],[22,0],[434,0],[527,0],[570,0],[497,0],[195,0],[205,0]]]
[122,[0],	[[58,0],[434,0],[497,0]]]
[123,[0],	[[58,0],[396,0],[362,0],[441,0],[462,0],[14,0],[325,0],[421,0],[459,0],[498,0],[501,0],[276,0],[415,0],[285,0],[45,0],[158,0]]]
[124,[0],	[[58,0]]]
[125,[0],	[[58,0],[14,0],[601,0],[150,0],[272,0],[22,0],[326,0],[488,0],[11,0],[143,0],[218,0],[35,0],[205,0]]]
[126,[0],	[[160,0],[431,0],[77,0],[176,0],[58,0],[436,0],[85,0],[148,0],[96,0]]]
[127,[0],	[[58,0]]]
[128,[0],	[[58,0],[601,0],[316,0],[168,0],[560,0],[343,0]]]
[129,[0],	[[161,0],[77,0],[362,0],[58,0],[196,0],[249,0],[22,0],[319,0],[482,0],[349,0],[605,0]]]
[130,[0],	[[58,0]]]
[131,[0],	[[362,0],[58,0],[272,0],[375,0],[166,0],[22,0],[549,0],[11,0],[175,0],[319,0],[53,0],[143,0],[524,0],[244,0],[306,0],[482,0],[349,0],[460,0],[28,0],[165,0],[218,0],[35,0],[282,0]]]
[132,[0],	[[170,0],[539,0],[396,0],[362,0],[58,0],[462,0],[103,0],[14,0],[548,0],[421,0],[459,0],[610,0],[316,0],[297,0],[285,0],[207,0],[100,0]]]
[133,[0],	[[396,0],[362,0],[58,0],[385,0],[186,0],[174,0],[441,0],[462,0],[14,0],[603,0],[272,0],[375,0],[297,0],[517,0],[247,0],[88,0],[338,0],[528,0],[415,0],[223,0],[118,0],[285,0],[48,0],[488,0],[45,0],[98,0],[116,0],[39,0],[46,0],[511,0],[53,0],[439,0],[355,0],[341,0],[112,0],[255,0],[92,0]]]
[134,[0],	[[254,0],[587,0],[270,0],[388,0],[221,0],[293,0],[216,0],[259,0],[405,0],[360,0]]]
[135,[0],	[[309,0],[473,0],[58,0],[234,0]]]
[136,[0],	[[309,0],[473,0],[58,0],[440,0],[403,0]]]
[137,[0],	[[512,0],[58,0],[601,0],[272,0],[247,0],[53,0]]]
[138,[0],	[[58,0],[316,0],[69,0],[445,0]]]
[139,[0],	[[326,0],[86,0],[362,0],[58,0],[186,0],[182,0],[601,0],[272,0],[30,0],[316,0],[375,0],[247,0],[22,0],[11,0],[175,0],[527,0],[53,0],[13,0],[399,0],[524,0],[233,0],[451,0],[306,0],[352,0],[35,0],[211,0],[519,0],[194,0]]]
[140,[0],	[[86,0],[394,0],[248,0],[58,0],[441,0],[462,0],[396,0],[14,0],[421,0],[539,0],[498,0],[247,0],[196,0],[285,0],[178,0],[431,0],[100,0],[319,0],[482,0],[36,0]]]
[141,[0],	[[58,0]]]
[142,[0],	[[58,0]]]
[143,[0],	[[501,0],[539,0],[86,0],[58,0],[14,0],[150,0],[375,0],[166,0],[22,0],[488,0],[53,0],[439,0],[499,0],[547,0],[306,0],[125,0],[218,0],[35,0],[131,0],[195,0],[205,0]]]
[144,[0],	[[254,0],[270,0],[388,0],[387,0],[293,0],[216,0],[184,0]]]
[145,[0],	[[58,0],[387,0]]]
[146,[0],	[[248,0],[58,0],[366,0],[239,0]]]
[147,[0],	[[488,0],[556,0],[58,0],[603,0],[150,0],[421,0],[272,0],[22,0],[48,0],[326,0],[454,0],[10,0],[460,0],[519,0]]]
[148,[0],	[[58,0],[196,0],[249,0],[488,0],[39,0],[406,0],[117,0],[154,0],[482,0],[126,0],[85,0],[96,0],[509,0],[272,0]]]
[149,[0],	[[58,0]]]
[150,[0],	[[326,0],[396,0],[556,0],[58,0],[385,0],[441,0],[99,0],[462,0],[14,0],[603,0],[421,0],[272,0],[247,0],[478,0],[22,0],[48,0],[488,0],[207,0],[11,0],[533,0],[143,0],[244,0],[460,0],[165,0],[125,0],[218,0],[35,0],[351,0],[519,0],[147,0],[506,0],[295,0],[90,0]]]
[151,[0],	[[58,0],[470,0]]]
[152,[0],	[[58,0],[199,0],[422,0],[349,0],[458,0],[414,0]]]
[153,[0],	[[58,0],[189,0],[280,0],[119,0]]]
[154,[0],	[[96,0],[248,0],[58,0],[14,0],[272,0],[488,0],[49,0],[594,0],[319,0],[406,0],[482,0],[176,0],[148,0],[289,0],[532,0],[509,0]]]
[155,[0],	[[58,0]]]
[156,[0],	[[47,0],[396,0],[86,0],[362,0],[58,0],[474,0],[186,0],[441,0],[14,0],[450,0],[601,0],[325,0],[548,0],[421,0],[459,0],[261,0],[541,0],[272,0],[30,0],[283,0],[363,0],[539,0],[297,0],[501,0],[393,0],[340,0],[247,0],[88,0],[478,0],[22,0],[415,0],[48,0],[326,0],[463,0],[207,0],[11,0],[175,0],[527,0],[533,0],[524,0],[306,0],[507,0],[460,0],[570,0],[218,0],[351,0],[519,0],[489,0]]]
[157,[0],	[[58,0]]]
[158,[0],	[[545,0],[362,0],[58,0],[474,0],[441,0],[462,0],[601,0],[603,0],[325,0],[548,0],[30,0],[184,0],[501,0],[276,0],[22,0],[45,0],[550,0],[123,0],[207,0],[453,0],[451,0],[561,0],[532,0],[172,0],[429,0],[372,0],[590,0]]]
[159,[0],	[[58,0]]]
[160,[0],	[[77,0],[58,0],[385,0],[196,0],[249,0],[431,0],[210,0],[436,0],[376,0],[236,0],[176,0],[126,0],[324,0],[62,0]]]
[161,[0],	[[58,0],[311,0],[605,0],[129,0],[312,0],[286,0],[358,0]]]
[162,[0],	[[583,0],[278,0],[27,0],[398,0],[591,0],[412,0],[573,0],[539,0],[47,0],[477,0],[476,0],[540,0],[557,0],[427,0],[275,0],[186,0],[73,0],[502,0],[601,0],[592,0],[308,0],[336,0],[9,0],[466,0],[80,0]]]
[163,[0],	[[607,0],[58,0]]]
[164,[0],	[[58,0],[385,0],[53,0],[605,0],[51,0]]]
[165,[0],	[[297,0],[58,0],[150,0],[72,0],[22,0],[223,0],[488,0],[210,0],[460,0],[131,0],[351,0],[289,0],[215,0]]]
[166,[0],	[[601,0],[539,0],[362,0],[58,0],[186,0],[182,0],[14,0],[200,0],[421,0],[459,0],[261,0],[541,0],[272,0],[316,0],[375,0],[393,0],[247,0],[88,0],[478,0],[22,0],[45,0],[550,0],[11,0],[175,0],[527,0],[53,0],[439,0],[13,0],[143,0],[451,0],[547,0],[329,0],[218,0],[35,0],[131,0],[255,0],[195,0],[282,0],[402,0],[561,0],[211,0],[575,0]]]
[167,[0],	[[58,0],[560,0]]]
[168,[0],	[[58,0],[601,0],[128,0],[560,0]]]
[169,[0],	[[58,0]]]
[170,[0],	[[58,0],[316,0],[539,0],[132,0],[594,0],[210,0],[406,0],[176,0]]]
[171,[0],	[[321,0],[58,0],[95,0],[26,0],[551,0],[86,0]]]
[172,[0],	[[158,0],[545,0],[429,0],[372,0],[590,0],[58,0]]]
[173,[0],	[[58,0]]]
[174,[0],	[[391,0],[540,0],[396,0],[254,0],[587,0],[362,0],[270,0],[58,0],[385,0],[221,0],[441,0],[462,0],[603,0],[421,0],[272,0],[498,0],[354,0],[297,0],[276,0],[22,0],[48,0],[326,0],[43,0],[488,0],[133,0],[116,0],[39,0],[46,0],[11,0],[399,0],[112,0],[215,0]]]
[175,[0],	[[396,0],[362,0],[186,0],[14,0],[450,0],[601,0],[603,0],[421,0],[541,0],[272,0],[30,0],[316,0],[375,0],[393,0],[247,0],[166,0],[88,0],[22,0],[48,0],[326,0],[550,0],[463,0],[199,0],[49,0],[11,0],[371,0],[156,0],[290,0],[319,0],[527,0],[53,0],[13,0],[533,0],[305,0],[370,0],[244,0],[482,0],[304,0],[460,0],[15,0],[28,0],[218,0],[35,0],[131,0],[195,0],[414,0],[289,0],[282,0],[561,0],[211,0],[565,0],[519,0],[390,0],[139,0]]]
[176,[0],	[[284,0],[77,0],[58,0],[385,0],[441,0],[14,0],[450,0],[603,0],[272,0],[30,0],[196,0],[249,0],[528,0],[488,0],[311,0],[431,0],[594,0],[53,0],[240,0],[170,0],[154,0],[436,0],[376,0],[160,0],[523,0],[126,0],[257,0],[324,0],[219,0],[352,0],[96,0],[289,0],[250,0],[229,0]]]
[177,[0],	[[58,0]]]
[178,[0],	[[462,0],[14,0],[603,0],[325,0],[498,0],[247,0],[276,0],[140,0],[290,0],[396,0],[362,0],[58,0]]]
[179,[0],	[[369,0],[107,0],[58,0],[95,0]]]
[180,[0],	[[362,0],[58,0],[182,0],[601,0],[272,0],[30,0],[247,0],[45,0],[290,0],[477,0]]]
[181,[0],	[[58,0]]]
[182,[0],	[[351,0],[27,0],[398,0],[591,0],[540,0],[396,0],[362,0],[58,0],[474,0],[186,0],[441,0],[14,0],[450,0],[601,0],[180,0],[421,0],[261,0],[541,0],[272,0],[30,0],[363,0],[184,0],[498,0],[316,0],[375,0],[297,0],[247,0],[166,0],[22,0],[472,0],[98,0],[39,0],[290,0],[274,0],[527,0],[53,0],[240,0],[13,0],[524,0],[507,0],[430,0],[570,0],[218,0],[255,0],[195,0],[575,0],[519,0],[518,0],[139,0],[194,0],[489,0]]]
[183,[0],	[[79,0],[362,0],[13,0],[533,0],[460,0],[383,0],[106,0],[506,0],[58,0],[387,0]]]
[184,[0],	[[375,0],[539,0],[477,0],[396,0],[86,0],[302,0],[362,0],[58,0],[385,0],[186,0],[441,0],[182,0],[14,0],[450,0],[601,0],[603,0],[325,0],[548,0],[421,0],[272,0],[498,0],[316,0],[292,0],[501,0],[247,0],[144,0],[276,0],[338,0],[22,0],[528,0],[48,0],[43,0],[45,0],[550,0],[431,0],[207,0],[434,0],[549,0],[39,0],[453,0],[244,0],[391,0],[351,0],[7,0],[255,0],[211,0],[606,0],[81,0],[475,0],[518,0],[158,0],[50,0]]]
[185,[0],	[[207,0],[58,0],[14,0],[603,0],[421,0],[459,0],[272,0],[498,0],[354,0],[48,0],[326,0],[461,0],[430,0],[7,0],[295,0]]]
[186,[0],	[[278,0],[162,0],[362,0],[58,0],[474,0],[385,0],[441,0],[182,0],[14,0],[450,0],[601,0],[200,0],[421,0],[261,0],[272,0],[30,0],[363,0],[184,0],[498,0],[354,0],[316,0],[375,0],[297,0],[393,0],[247,0],[166,0],[88,0],[338,0],[196,0],[478,0],[22,0],[415,0],[48,0],[488,0],[45,0],[133,0],[311,0],[98,0],[39,0],[46,0],[11,0],[175,0],[156,0],[290,0],[319,0],[453,0],[527,0],[53,0],[406,0],[240,0],[524,0],[233,0],[117,0],[244,0],[507,0],[482,0],[349,0],[605,0],[264,0],[352,0],[82,0],[329,0],[430,0],[218,0],[35,0],[351,0],[255,0],[195,0],[493,0],[51,0],[286,0],[282,0],[561,0],[519,0],[475,0],[518,0],[139,0],[194,0],[532,0],[489,0],[238,0]]]
[187,[0],	[[58,0]]]
[188,[0],	[[58,0],[196,0],[49,0],[319,0],[399,0],[52,0],[77,0],[234,0]]]
[189,[0],	[[153,0],[476,0],[512,0],[254,0],[270,0],[58,0],[385,0],[221,0],[528,0]]]
[190,[0],	[[58,0],[385,0],[450,0],[30,0],[528,0],[39,0],[305,0],[289,0],[565,0]]]
[191,[0],	[[58,0]]]
[192,[0],	[[388,0],[56,0],[17,0],[494,0],[557,0]]]
[193,[0],	[[22,0],[58,0]]]
[194,[0],	[[86,0],[58,0],[186,0],[182,0],[14,0],[601,0],[200,0],[120,0],[541,0],[272,0],[316,0],[375,0],[393,0],[247,0],[488,0],[319,0],[53,0],[406,0],[13,0],[499,0],[399,0],[524,0],[233,0],[305,0],[451,0],[117,0],[349,0],[352,0],[351,0],[289,0],[139,0],[532,0],[205,0]]]
[195,[0],	[[53,0],[362,0],[58,0],[474,0],[186,0],[182,0],[601,0],[272,0],[375,0],[247,0],[166,0],[88,0],[22,0],[11,0],[175,0],[527,0],[439,0],[143,0],[233,0],[451,0],[370,0],[35,0],[255,0],[282,0],[121,0],[205,0]]]
[196,[0],	[[77,0],[86,0],[58,0],[385,0],[398,0],[197,0],[186,0],[441,0],[462,0],[14,0],[450,0],[603,0],[548,0],[421,0],[459,0],[272,0],[278,0],[316,0],[72,0],[308,0],[340,0],[249,0],[528,0],[285,0],[43,0],[488,0],[311,0],[140,0],[511,0],[49,0],[594,0],[100,0],[319,0],[210,0],[406,0],[240,0],[305,0],[268,0],[52,0],[376,0],[236,0],[160,0],[482,0],[176,0],[446,0],[523,0],[349,0],[605,0],[129,0],[188,0],[324,0],[357,0],[85,0],[352,0],[148,0],[96,0],[312,0],[51,0],[537,0],[520,0],[377,0],[286,0],[414,0],[262,0],[289,0]]]
[197,[0],	[[196,0],[362,0],[58,0],[474,0],[601,0]]]
[198,[0],	[[426,0],[58,0]]]
[199,[0],	[[22,0],[396,0],[362,0],[58,0],[385,0],[441,0],[14,0],[603,0],[421,0],[541,0],[43,0],[49,0],[175,0],[53,0],[439,0],[349,0],[82,0],[152,0],[414,0]]]
[200,[0],	[[601,0],[539,0],[512,0],[556,0],[382,0],[86,0],[362,0],[58,0],[474,0],[385,0],[427,0],[186,0],[441,0],[14,0],[120,0],[421,0],[272,0],[30,0],[363,0],[354,0],[316,0],[375,0],[247,0],[166,0],[88,0],[22,0],[415,0],[202,0],[45,0],[98,0],[461,0],[39,0],[46,0],[527,0],[439,0],[499,0],[233,0],[370,0],[507,0],[18,0],[329,0],[430,0],[218,0],[351,0],[289,0],[194,0],[532,0],[205,0]]]
[201,[0],	[[106,0],[362,0],[58,0],[441,0],[450,0],[30,0],[88,0],[45,0],[434,0],[39,0],[46,0],[371,0],[527,0],[499,0],[370,0],[507,0],[460,0],[606,0],[390,0]]]
[202,[0],	[[309,0],[362,0],[396,0],[270,0],[248,0],[58,0],[474,0],[441,0],[450,0],[200,0],[539,0],[598,0],[548,0],[421,0],[459,0],[272,0],[30,0],[283,0],[363,0],[354,0],[478,0],[118,0],[285,0],[98,0],[290,0],[274,0],[319,0],[210,0],[533,0],[482,0],[295,0]]]
[203,[0],	[[73,0],[571,0],[58,0],[564,0],[326,0],[274,0],[554,0],[209,0]]]
[204,[0],	[[374,0],[58,0],[263,0]]]
[205,[0],	[[11,0],[86,0],[58,0],[601,0],[200,0],[272,0],[30,0],[88,0],[478,0],[22,0],[488,0],[527,0],[53,0],[143,0],[499,0],[233,0],[125,0],[218,0],[35,0],[351,0],[195,0],[194,0],[121,0]]]
[206,[0],	[[58,0]]]
[207,[0],	[[14,0],[539,0],[47,0],[396,0],[86,0],[362,0],[58,0],[441,0],[73,0],[462,0],[103,0],[603,0],[325,0],[150,0],[548,0],[421,0],[459,0],[261,0],[283,0],[184,0],[498,0],[88,0],[276,0],[478,0],[22,0],[415,0],[285,0],[48,0],[326,0],[550,0],[461,0],[39,0],[132,0],[156,0],[10,0],[453,0],[533,0],[391,0],[304,0],[185,0],[158,0],[295,0]]]
[208,[0],	[[601,0],[272,0],[512,0],[118,0],[58,0]]]
[209,[0],	[[512,0],[203,0],[58,0],[330,0],[73,0]]]
[210,[0],	[[316,0],[539,0],[77,0],[58,0],[474,0],[601,0],[421,0],[459,0],[261,0],[541,0],[272,0],[30,0],[283,0],[297,0],[340,0],[196,0],[249,0],[478,0],[202,0],[285,0],[43,0],[311,0],[49,0],[319,0],[406,0],[533,0],[170,0],[160,0],[482,0],[96,0],[165,0],[520,0],[215,0],[295,0]]]
[211,[0],	[[370,0],[362,0],[58,0],[474,0],[441,0],[14,0],[601,0],[603,0],[272,0],[30,0],[184,0],[498,0],[316,0],[375,0],[247,0],[166,0],[88,0],[22,0],[550,0],[11,0],[175,0],[371,0],[527,0],[53,0],[13,0],[524,0],[547,0],[306,0],[28,0],[218,0],[35,0],[7,0],[402,0],[475,0],[139,0]]]
[212,[0],	[[58,0]]]
[213,[0],	[[325,0],[421,0],[47,0],[283,0],[586,0],[316,0],[375,0],[427,0],[58,0],[16,0],[601,0]]]
[214,[0],	[[426,0],[58,0],[74,0]]]
[215,[0],	[[463,0],[58,0],[385,0],[174,0],[441,0],[603,0],[297,0],[22,0],[48,0],[431,0],[461,0],[49,0],[210,0],[264,0],[460,0],[165,0],[519,0]]]
[216,[0],	[[254,0],[270,0],[388,0],[221,0],[293,0],[114,0],[134,0],[29,0],[259,0],[144,0],[405,0]]]
[217,[0],	[[58,0],[247,0],[22,0],[547,0]]]
[218,[0],	[[538,0],[556,0],[362,0],[58,0],[186,0],[182,0],[14,0],[601,0],[200,0],[150,0],[272,0],[316,0],[375,0],[297,0],[393,0],[247,0],[166,0],[88,0],[22,0],[48,0],[326,0],[488,0],[11,0],[175,0],[156,0],[527,0],[53,0],[439,0],[533,0],[143,0],[399,0],[233,0],[370,0],[306,0],[304,0],[430,0],[28,0],[570,0],[125,0],[35,0],[131,0],[351,0],[255,0],[211,0],[518,0],[390,0],[506,0],[291,0],[205,0],[489,0],[90,0]]]
[219,[0],	[[58,0],[30,0],[72,0],[299,0],[594,0],[176,0],[352,0],[96,0],[289,0],[229,0],[385,0]]]
[220,[0],	[[400,0],[47,0],[583,0],[396,0],[309,0],[270,0],[248,0],[473,0],[58,0],[579,0],[403,0],[347,0]]]
[221,[0],	[[571,0],[539,0],[254,0],[587,0],[86,0],[362,0],[270,0],[385,0],[293,0],[174,0],[95,0],[216,0],[134,0],[601,0],[189,0],[316,0],[29,0],[259,0],[45,0],[360,0],[576,0]]]
[222,[0],	[[58,0]]]
[223,[0],	[[289,0],[58,0],[385,0],[528,0],[415,0],[488,0],[133,0],[305,0],[165,0]]]
[224,[0],	[[258,0],[362,0],[58,0],[103,0]]]
[225,[0],	[[86,0],[58,0],[60,0],[323,0],[8,0],[592,0],[53,0],[547,0],[493,0],[402,0],[398,0],[539,0],[477,0]]]
[226,[0],	[[45,0],[362,0],[58,0],[450,0],[541,0],[272,0],[30,0],[72,0],[415,0],[98,0],[46,0],[355,0],[507,0],[561,0],[565,0]]]
[227,[0],	[[316,0],[375,0],[234,0],[58,0],[425,0]]]
[228,[0],	[[58,0]]]
[229,[0],	[[352,0],[58,0],[176,0],[219,0],[96,0],[289,0]]]
[230,[0],	[[601,0]]]
[231,[0],	[[58,0]]]
[232,[0],	[[248,0],[58,0],[65,0],[303,0],[19,0]]]
[233,[0],	[[524,0],[539,0],[86,0],[362,0],[58,0],[474,0],[60,0],[186,0],[601,0],[200,0],[120,0],[272,0],[30,0],[316,0],[375,0],[89,0],[247,0],[88,0],[478,0],[22,0],[11,0],[319,0],[527,0],[53,0],[499,0],[451,0],[352,0],[460,0],[329,0],[218,0],[35,0],[351,0],[255,0],[195,0],[282,0],[561,0],[139,0],[194,0],[532,0],[205,0]]]
[234,[0],	[[309,0],[473,0],[58,0],[55,0],[49,0],[319,0],[188,0],[227,0],[135,0],[374,0],[102,0],[87,0],[578,0],[404,0]]]
[235,[0],	[[58,0]]]
[236,[0],	[[77,0],[58,0],[196,0],[436,0],[376,0],[160,0],[324,0]]]
[237,[0],	[[362,0],[58,0],[601,0],[272,0],[247,0]]]
[238,[0],	[[58,0],[186,0]]]
[239,[0],	[[58,0],[366,0],[146,0]]]
[240,[0],	[[539,0],[58,0],[186,0],[182,0],[601,0],[421,0],[272,0],[498,0],[375,0],[196,0],[488,0],[39,0],[319,0],[305,0],[52,0],[176,0],[96,0],[430,0],[289,0],[519,0],[389,0]]]
[241,[0],	[[58,0]]]
[242,[0],	[[58,0],[547,0],[475,0]]]
[243,[0],	[[58,0],[275,0]]]
[244,[0],	[[11,0],[539,0],[86,0],[58,0],[186,0],[441,0],[14,0],[603,0],[150,0],[272,0],[184,0],[498,0],[22,0],[415,0],[48,0],[45,0],[461,0],[116,0],[39,0],[175,0],[399,0],[507,0],[460,0],[35,0],[131,0],[493,0],[475,0]]]
[245,[0],	[[58,0],[14,0],[86,0],[601,0],[319,0],[480,0],[539,0],[305,0],[117,0]]]
[246,[0],	[[58,0]]]
[247,[0],	[[140,0],[539,0],[396,0],[86,0],[362,0],[58,0],[474,0],[385,0],[186,0],[441,0],[99,0],[104,0],[182,0],[103,0],[14,0],[450,0],[601,0],[200,0],[180,0],[603,0],[150,0],[421,0],[459,0],[261,0],[541,0],[272,0],[30,0],[363,0],[184,0],[498,0],[354,0],[316,0],[375,0],[508,0],[297,0],[517,0],[393,0],[340,0],[89,0],[166,0],[88,0],[276,0],[478,0],[22,0],[528,0],[415,0],[424,0],[488,0],[178,0],[45,0],[133,0],[550,0],[431,0],[98,0],[434,0],[39,0],[46,0],[11,0],[175,0],[371,0],[156,0],[290,0],[217,0],[274,0],[466,0],[10,0],[319,0],[453,0],[527,0],[53,0],[13,0],[399,0],[524,0],[233,0],[305,0],[451,0],[370,0],[547,0],[117,0],[306,0],[391,0],[507,0],[482,0],[341,0],[300,0],[18,0],[352,0],[430,0],[28,0],[218,0],[35,0],[351,0],[7,0],[379,0],[255,0],[195,0],[137,0],[289,0],[282,0],[561,0],[211,0],[575,0],[565,0],[606,0],[475,0],[518,0],[50,0],[92,0],[390,0],[139,0],[194,0],[532,0],[237,0],[256,0],[447,0],[395,0]]]
[248,[0],	[[400,0],[278,0],[47,0],[477,0],[583,0],[396,0],[254,0],[309,0],[270,0],[394,0],[588,0],[220,0],[58,0],[385,0],[579,0],[103,0],[403,0],[603,0],[421,0],[94,0],[347,0],[334,0],[276,0],[202,0],[43,0],[431,0],[98,0],[140,0],[49,0],[80,0],[154,0],[232,0],[514,0],[351,0],[146,0]]]
[249,[0],	[[58,0],[385,0],[316,0],[196,0],[285,0],[43,0],[488,0],[311,0],[511,0],[77,0],[49,0],[594,0],[100,0],[319,0],[210,0],[406,0],[268,0],[376,0],[160,0],[482,0],[176,0],[446,0],[304,0],[349,0],[605,0],[129,0],[148,0],[96,0],[51,0],[377,0]]]
[250,[0],	[[58,0],[53,0],[176,0]]]
[251,[0],	[[58,0],[601,0]]]
[252,[0],	[[432,0],[23,0],[58,0]]]
[253,[0],	[[58,0]]]
[254,[0],	[[95,0],[583,0],[586,0],[587,0],[86,0],[270,0],[248,0],[457,0],[388,0],[221,0],[293,0],[174,0],[216,0],[134,0],[189,0],[272,0],[29,0],[259,0],[144,0],[405,0],[360,0],[460,0],[576,0],[430,0],[84,0],[32,0],[7,0]]]
[255,[0],	[[603,0],[86,0],[362,0],[58,0],[474,0],[186,0],[441,0],[182,0],[14,0],[601,0],[421,0],[261,0],[272,0],[30,0],[283,0],[184,0],[498,0],[316,0],[375,0],[393,0],[247,0],[166,0],[88,0],[22,0],[415,0],[48,0],[45,0],[133,0],[431,0],[39,0],[371,0],[527,0],[53,0],[439,0],[233,0],[451,0],[507,0],[218,0],[35,0],[351,0],[195,0],[282,0],[561,0],[606,0],[518,0],[532,0]]]
[256,[0],	[[86,0],[556,0],[58,0],[601,0],[272,0],[498,0],[375,0],[247,0],[538,0],[430,0],[7,0],[519,0],[475,0]]]
[257,[0],	[[77,0],[58,0],[385,0],[431,0],[176,0]]]
[258,[0],	[[362,0],[396,0],[58,0],[103,0],[325,0],[548,0],[541,0],[30,0],[375,0],[88,0],[478,0],[22,0],[371,0],[527,0],[13,0],[524,0],[451,0],[370,0],[84,0],[390,0],[224,0]]]
[259,[0],	[[293,0],[571,0],[476,0],[254,0],[587,0],[270,0],[330,0],[388,0],[221,0],[216,0],[134,0]]]
[260,[0],	[[407,0],[573,0],[388,0],[535,0]]]
[261,[0],	[[340,0],[539,0],[477,0],[556,0],[86,0],[362,0],[58,0],[474,0],[385,0],[186,0],[182,0],[14,0],[450,0],[601,0],[603,0],[548,0],[421,0],[459,0],[592,0],[541,0],[272,0],[30,0],[283,0],[363,0],[498,0],[354,0],[316,0],[375,0],[72,0],[297,0],[501,0],[393,0],[89,0],[247,0],[166,0],[88,0],[338,0],[478,0],[22,0],[48,0],[326,0],[43,0],[461,0],[207,0],[11,0],[156,0],[210,0],[527,0],[53,0],[13,0],[533,0],[451,0],[306,0],[264,0],[36,0],[460,0],[35,0],[255,0],[565,0],[92,0],[295,0]]]
[262,[0],	[[58,0],[196,0],[406,0]]]
[263,[0],	[[58,0],[374,0],[204,0]]]
[264,[0],	[[338,0],[58,0],[385,0],[186,0],[441,0],[603,0],[261,0],[297,0],[528,0],[431,0],[463,0],[341,0],[215,0],[92,0]]]
[265,[0],	[[58,0],[601,0],[418,0]]]
[266,[0],	[[539,0],[586,0],[387,0],[601,0],[5,0]]]
[267,[0],	[[58,0],[272,0]]]
[268,[0],	[[441,0],[539,0],[58,0],[601,0],[421,0],[498,0],[196,0],[249,0],[45,0],[453,0]]]
[269,[0],	[[58,0],[319,0],[349,0],[377,0]]]
[270,[0],	[[86,0],[27,0],[398,0],[412,0],[573,0],[477,0],[540,0],[583,0],[396,0],[542,0],[254,0],[587,0],[362,0],[394,0],[248,0],[220,0],[474,0],[385,0],[457,0],[388,0],[221,0],[293,0],[174,0],[579,0],[104,0],[462,0],[95,0],[216,0],[134,0],[601,0],[189,0],[603,0],[272,0],[316,0],[29,0],[259,0],[144,0],[202,0],[48,0],[45,0],[405,0],[314,0],[10,0],[391,0],[360,0],[85,0]]]
[271,[0],	[[58,0]]]
[272,[0],	[[556,0],[278,0],[477,0],[540,0],[396,0],[254,0],[86,0],[362,0],[270,0],[58,0],[474,0],[385,0],[535,0],[186,0],[174,0],[441,0],[99,0],[182,0],[502,0],[14,0],[450,0],[601,0],[200,0],[120,0],[318,0],[180,0],[603,0],[150,0],[548,0],[421,0],[261,0],[592,0],[541,0],[30,0],[283,0],[363,0],[184,0],[498,0],[354,0],[316,0],[375,0],[72,0],[297,0],[308,0],[29,0],[393,0],[340,0],[247,0],[166,0],[88,0],[276,0],[338,0],[196,0],[478,0],[22,0],[528,0],[38,0],[415,0],[78,0],[567,0],[202,0],[48,0],[326,0],[488,0],[45,0],[133,0],[550,0],[431,0],[98,0],[463,0],[116,0],[434,0],[549,0],[39,0],[46,0],[49,0],[11,0],[175,0],[594,0],[371,0],[156,0],[290,0],[274,0],[538,0],[319,0],[210,0],[453,0],[527,0],[53,0],[406,0],[240,0],[439,0],[13,0],[533,0],[399,0],[524,0],[355,0],[233,0],[305,0],[451,0],[547,0],[117,0],[244,0],[306,0],[391,0],[154,0],[208,0],[482,0],[176,0],[304,0],[349,0],[341,0],[300,0],[18,0],[352,0],[148,0],[96,0],[82,0],[460,0],[430,0],[28,0],[32,0],[125,0],[218,0],[35,0],[131,0],[351,0],[7,0],[255,0],[195,0],[137,0],[537,0],[286,0],[289,0],[282,0],[561,0],[211,0],[575,0],[565,0],[226,0],[606,0],[519,0],[185,0],[147,0],[475,0],[518,0],[50,0],[294,0],[92,0],[390,0],[139,0],[194,0],[295,0],[532,0],[205,0],[90,0],[237,0],[83,0],[256,0],[521,0],[69,0],[317,0],[267,0],[447,0]]]
[273,[0],	[[14,0],[477,0],[86,0],[58,0],[316,0]]]
[274,[0],	[[540,0],[512,0],[571,0],[203,0],[58,0],[474,0],[441,0],[182,0],[450,0],[598,0],[421,0],[459,0],[564,0],[272,0],[30,0],[363,0],[517,0],[340,0],[247,0],[202,0],[311,0],[39,0],[100,0],[554,0],[10,0],[573,0],[18,0],[539,0]]]
[275,[0],	[[477,0],[362,0],[58,0],[363,0],[88,0],[524,0],[243,0],[162,0]]]
